Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU1NDC,0,E0CRU,DIST_CRU,,2010,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,E0CRU,DIST_CRU,,2010,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCCON,0,E0CRU,DIST_CRU,,2010,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCINC,0,E0CRU,DIST_CRU,,2010,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU1NDC,0,E0CRU,DIST_CRU,,2011,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,E0CRU,DIST_CRU,,2011,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCCON,0,E0CRU,DIST_CRU,,2011,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDCINC,0,E0CRU,DIST_CRU,,2011,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU1NDC,0,E0CRU,DIST_CRU,,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,0,E0CRU,DIST_CRU,,2012,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
