Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,EmissionsPenalty,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
0,0,BAU,E1ELE,IMP_ELE,,,2010.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2011.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2012.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2013.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2014.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2015.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2016.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2017.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2018.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2019.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2020.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2021.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2022.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2023.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2024.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2025.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2026.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2027.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2028.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2029.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2030.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2031.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2032.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2033.0,,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E1ELE,IMP_ELE,,,2034.0,,,,,,1.0,,,,,,,,,,,,,,,,,
