PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2010,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2011,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2012,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2013,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2014,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2015,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2016,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2017,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2018,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2019,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2020,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2021,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2022,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2023,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2024,,,,,,99.0
TotalTechnologyAnnualActivityUpperLimit,NDCCON,ECU,DIST_BGS,,,,2025,,,,,,99.0
